"ALERT_ID","ALERT_UUID","ALERT_SOURCE","ALERT_TYPE","ALERT_SUBTYPE","TRANSACTION_ID","COMPANY_ID","ALERT_PRIORITY","ALERT_TITLE","ALERT_DESCRIPTION","RISK_DRIVERS","RECOMMENDED_ACTIONS","STATUS","ASSIGNED_TO","ASSIGNED_AT","RESOLUTION_CODE","RESOLUTION_NOTES","RESOLVED_BY","RESOLVED_AT","SLA_DUE_AT","SLA_BREACHED","CREATED_AT","UPDATED_AT"
17876,dd28b865-ed50-4c27-a773-e78386dbb295,RULE_ENGINE,SUSPICIOUS_PATTERN,PATTERN,93731,649,CRITICAL,Alert for transaction TXN-093731,Risk score 90 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_7,2026-03-31 18:58:26.000,FALSE_POSITIVE,No suspicious activity found,analyst_7,2026-06-24 16:17:30.000,2026-03-31 22:58:26.000,false,2026-03-31 18:58:26.000,2026-06-24 16:17:30.000
17877,d0f3f850-3663-41cb-8ab8-fdc428e2e118,ML_MODEL,COUNTERPARTY_RISK,PATTERN,65153,1287,CRITICAL,Alert for transaction TXN-065153,Risk score 94 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_2,2025-07-11 17:49:11.000,FALSE_POSITIVE,No suspicious activity found,analyst_2,2026-06-24 16:17:30.000,2025-07-11 21:49:11.000,false,2025-07-11 17:49:11.000,2026-06-24 16:17:30.000
17878,"3145d70c-7d08-4ac3-a58b-0b382a8ebf47",ML_MODEL,COUNTERPARTY_RISK,GEOGRAPHY,48750,248,CRITICAL,Alert for transaction TXN-048750,Risk score 94 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_6,2025-06-28 16:53:57.000,FALSE_POSITIVE,No suspicious activity found,analyst_6,2026-06-24 16:17:30.000,2025-06-28 20:53:57.000,false,2025-06-28 16:53:57.000,2026-06-24 16:17:30.000
17879,dddd67b3-1d5f-4626-b7a2-9502ea5fba06,ML_MODEL,VELOCITY_ANOMALY,FREQUENCY,69860,4352,MEDIUM,Alert for transaction TXN-069860,Risk score 73 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],CLOSED_TRUE,analyst_2,2026-03-10 23:51:13.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_2,2026-06-24 16:17:30.000,2026-03-13 23:51:13.000,false,2026-03-10 23:51:13.000,2026-06-24 16:17:30.000
17881,"0a6557c4-0ffd-484c-8032-2db16d01bbd5",SANCTIONS,SUSPICIOUS_PATTERN,PATTERN,108844,510,HIGH,Alert for transaction TXN-108844,Risk score 78 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_TRUE,analyst_13,2024-01-04 03:43:47.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_13,2026-06-24 16:17:30.000,2024-01-05 03:43:47.000,false,2024-01-04 03:43:47.000,2026-06-24 16:17:30.000
17883,be53763d-3445-4a12-ac43-626199eb1801,RULE_ENGINE,HIGH_RISK_GEOGRAPHY,GEOGRAPHY,138992,4894,HIGH,Alert for transaction TXN-138992,Risk score 76 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_TRUE,analyst_12,2026-03-20 17:43:06.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_12,2026-06-24 16:17:30.000,2026-03-21 17:43:06.000,false,2026-03-20 17:43:06.000,2026-06-24 16:17:30.000
17888,bba5df4d-b250-4569-a054-bf90f35f232b,RULE_ENGINE,HIGH_RISK_GEOGRAPHY,SIZE,75229,2434,MEDIUM,Alert for transaction TXN-075229,Risk score 71 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_FALSE,analyst_6,2025-03-22 01:59:33.000,FALSE_POSITIVE,No suspicious activity found,analyst_6,2026-06-24 16:17:30.000,2025-03-25 01:59:33.000,false,2025-03-22 01:59:33.000,2026-06-24 16:17:30.000
17889,db20b18f-b902-49f1-8fa3-a0a1ee35dd81,RULE_ENGINE,VELOCITY_ANOMALY,LAYERING,77736,1749,MEDIUM,Alert for transaction TXN-077736,Risk score 52 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],CLOSED_FALSE,analyst_3,2024-04-20 19:15:54.000,FALSE_POSITIVE,No suspicious activity found,analyst_3,2026-06-24 16:17:30.000,2024-04-23 19:15:54.000,false,2024-04-20 19:15:54.000,2026-06-24 16:17:30.000
17890,"126c484a-eaad-47b8-8f34-70f87b2e0454",SANCTIONS,THRESHOLD_BREACH,PATTERN,104535,740,CRITICAL,Alert for transaction TXN-104535,Risk score 99 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_10,2025-02-26 19:22:33.000,FALSE_POSITIVE,No suspicious activity found,analyst_10,2026-06-24 16:17:30.000,2025-02-26 23:22:33.000,false,2025-02-26 19:22:33.000,2026-06-24 16:17:30.000
17891,c47e8a65-d915-4862-bd9b-fadc0a12003e,ML_MODEL,THRESHOLD_BREACH,GEOGRAPHY,59256,2787,CRITICAL,Alert for transaction TXN-059256,Risk score 96 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_4,2025-11-05 13:32:26.000,FALSE_POSITIVE,No suspicious activity found,analyst_4,2026-06-24 16:17:30.000,2025-11-05 17:32:26.000,false,2025-11-05 13:32:26.000,2026-06-24 16:17:30.000
17892,"34fc1e15-9aae-4d74-bb54-9084b7c740da",ML_MODEL,COUNTERPARTY_RISK,SIZE,118464,2667,HIGH,Alert for transaction TXN-118464,Risk score 85 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_12,2024-12-07 13:28:23.000,FALSE_POSITIVE,No suspicious activity found,analyst_12,2026-06-24 16:17:30.000,2024-12-08 13:28:23.000,false,2024-12-07 13:28:23.000,2026-06-24 16:17:30.000
17894,b4e91ffa-de4b-4e9f-9461-d97466649901,ML_MODEL,COUNTERPARTY_RISK,INTEGRATION,126953,1331,MEDIUM,Alert for transaction TXN-126953,Risk score 47 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_16,2026-05-09 10:23:09.000,FALSE_POSITIVE,No suspicious activity found,analyst_16,2026-06-24 16:17:30.000,2026-05-12 10:23:09.000,false,2026-05-09 10:23:09.000,2026-06-24 16:17:30.000
17895,"640e0899-b281-415a-8364-f67f98983919",RULE_ENGINE,SUSPICIOUS_PATTERN,FREQUENCY,139877,3741,HIGH,Alert for transaction TXN-139877,Risk score 78 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_8,2024-06-18 15:37:41.000,FALSE_POSITIVE,No suspicious activity found,analyst_8,2026-06-24 16:17:30.000,2024-06-19 15:37:41.000,false,2024-06-18 15:37:41.000,2026-06-24 16:17:30.000
17896,b442c27b-2904-4cfa-9221-d06586da2417,ML_MODEL,THRESHOLD_BREACH,SIZE,50091,3568,MEDIUM,Alert for transaction TXN-050091,Risk score 74 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_8,2024-01-07 06:43:10.000,FALSE_POSITIVE,No suspicious activity found,analyst_8,2026-06-24 16:17:30.000,2024-01-10 06:43:10.000,false,2024-01-07 06:43:10.000,2026-06-24 16:17:30.000
17897,"91598998-e067-49e1-b95e-05cd1dba2a90",SANCTIONS,SUSPICIOUS_PATTERN,FREQUENCY,138433,1075,HIGH,Alert for transaction TXN-138433,Risk score 76 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_18,2025-06-22 15:37:49.000,FALSE_POSITIVE,No suspicious activity found,analyst_18,2026-06-24 16:17:30.000,2025-06-23 15:37:49.000,false,2025-06-22 15:37:49.000,2026-06-24 16:17:30.000
17898,cd81a2dd-45c5-462d-924c-e95b036ac971,ML_MODEL,COUNTERPARTY_RISK,GEOGRAPHY,88380,4990,MEDIUM,Alert for transaction TXN-088380,Risk score 71 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_6,2024-07-15 09:59:32.000,FALSE_POSITIVE,No suspicious activity found,analyst_6,2026-06-24 16:17:30.000,2024-07-18 09:59:32.000,false,2024-07-15 09:59:32.000,2026-06-24 16:17:30.000
17899,"6b17ae8a-4518-4b4b-bbb8-a7790e483a15",RULE_ENGINE,HIGH_RISK_GEOGRAPHY,PATTERN,113615,1885,CRITICAL,Alert for transaction TXN-113615,Risk score 100 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_TRUE,analyst_2,2026-02-22 14:11:28.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_2,2026-06-24 16:17:30.000,2026-02-22 18:11:28.000,false,2026-02-22 14:11:28.000,2026-06-24 16:17:30.000
17901,"5541314d-49d2-470f-a382-dbe513fd09ad",SANCTIONS,COUNTERPARTY_RISK,LAYERING,22092,761,MEDIUM,Alert for transaction TXN-022092,Risk score 46 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_20,2025-10-18 17:14:00.000,FALSE_POSITIVE,No suspicious activity found,analyst_20,2026-06-24 16:17:30.000,2025-10-21 17:14:00.000,false,2025-10-18 17:14:00.000,2026-06-24 16:17:30.000
17902,"3df0f044-5b80-476e-a830-95f09990aeec",RULE_ENGINE,COUNTERPARTY_RISK,SIZE,38565,837,HIGH,Alert for transaction TXN-038565,Risk score 86 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_12,2025-12-02 13:35:48.000,FALSE_POSITIVE,No suspicious activity found,analyst_12,2026-06-24 16:17:30.000,2025-12-03 13:35:48.000,false,2025-12-02 13:35:48.000,2026-06-24 16:17:30.000
17904,ab1bc2e7-2e44-4e57-ae1f-399733f5a7d2,SANCTIONS,COUNTERPARTY_RISK,FREQUENCY,114502,364,HIGH,Alert for transaction TXN-114502,Risk score 88 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_TRUE,analyst_16,2025-06-14 22:54:01.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_16,2026-06-24 16:17:30.000,2025-06-15 22:54:01.000,false,2025-06-14 22:54:01.000,2026-06-24 16:17:30.000
17906,fdcc744d-5b9a-4812-9b98-40ed0aad8aa6,ML_MODEL,SUSPICIOUS_PATTERN,SIZE,84429,1478,MEDIUM,Alert for transaction TXN-084429,Risk score 74 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_TRUE,analyst_10,2025-04-19 20:14:24.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_10,2026-06-24 16:17:30.000,2025-04-22 20:14:24.000,false,2025-04-19 20:14:24.000,2026-06-24 16:17:30.000
17908,"212eed08-e236-4146-9d67-7265ea7b580d",RULE_ENGINE,VELOCITY_ANOMALY,GEOGRAPHY,110277,2186,CRITICAL,Alert for transaction TXN-110277,Risk score 100 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],CLOSED_TRUE,analyst_14,2025-05-23 04:29:17.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_14,2026-06-24 16:17:30.000,2025-05-23 08:29:17.000,false,2025-05-23 04:29:17.000,2026-06-24 16:17:30.000
17909,"99091b68-faf9-4de0-8aa0-5b016262b56b",RULE_ENGINE,THRESHOLD_BREACH,PATTERN,19878,3221,HIGH,Alert for transaction TXN-019878,Risk score 77 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_TRUE,analyst_13,2026-01-30 20:05:02.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_13,2026-06-24 16:17:30.000,2026-01-31 20:05:02.000,false,2026-01-30 20:05:02.000,2026-06-24 16:17:30.000
17910,d2a1b5b4-1da7-48cf-b0f7-6a2d49e05ba5,ML_MODEL,SUSPICIOUS_PATTERN,GEOGRAPHY,10834,1974,MEDIUM,Alert for transaction TXN-010834,Risk score 73 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_9,2024-02-18 02:53:06.000,FALSE_POSITIVE,No suspicious activity found,analyst_9,2026-06-24 16:17:30.000,2024-02-21 02:53:06.000,false,2024-02-18 02:53:06.000,2026-06-24 16:17:30.000
17911,"39255815-93b6-45bd-a83f-31a6135cb577",RULE_ENGINE,VELOCITY_ANOMALY,GEOGRAPHY,1335,3496,CRITICAL,Alert for transaction TXN-001335,Risk score 95 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],CLOSED_FALSE,analyst_4,2024-07-10 08:30:47.000,FALSE_POSITIVE,No suspicious activity found,analyst_4,2026-06-24 16:17:30.000,2024-07-10 12:30:47.000,false,2024-07-10 08:30:47.000,2026-06-24 16:17:30.000
17912,"51ee0257-614c-433a-9d7d-a1050d3ff6b1",RULE_ENGINE,COUNTERPARTY_RISK,FREQUENCY,55359,3279,HIGH,Alert for transaction TXN-055359,Risk score 82 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_11,2024-12-09 12:03:56.000,FALSE_POSITIVE,No suspicious activity found,analyst_11,2026-06-24 16:17:30.000,2024-12-10 12:03:56.000,false,2024-12-09 12:03:56.000,2026-06-24 16:17:30.000
17913,"940da0fc-f56d-455f-b238-d08c2f6daf62",RULE_ENGINE,COUNTERPARTY_RISK,PATTERN,100390,2395,HIGH,Alert for transaction TXN-100390,Risk score 77 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_5,2025-03-31 13:29:37.000,FALSE_POSITIVE,No suspicious activity found,analyst_5,2026-06-24 16:17:30.000,2025-04-01 13:29:37.000,false,2025-03-31 13:29:37.000,2026-06-24 16:17:30.000
17914,"5254d3a7-7ffc-4603-9416-d59f89d9d184",RULE_ENGINE,HIGH_RISK_GEOGRAPHY,PATTERN,86659,4333,CRITICAL,Alert for transaction TXN-086659,Risk score 99 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_FALSE,analyst_5,2025-09-17 14:39:48.000,FALSE_POSITIVE,No suspicious activity found,analyst_5,2026-06-24 16:17:30.000,2025-09-17 18:39:48.000,false,2025-09-17 14:39:48.000,2026-06-24 16:17:30.000
17915,d8c780b2-77fc-4602-8241-e15b73c70997,SANCTIONS,COUNTERPARTY_RISK,FREQUENCY,2838,2745,HIGH,Alert for transaction TXN-002838,Risk score 89 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_17,2025-08-30 15:15:20.000,FALSE_POSITIVE,No suspicious activity found,analyst_17,2026-06-24 16:17:30.000,2025-08-31 15:15:20.000,false,2025-08-30 15:15:20.000,2026-06-24 16:17:30.000
17917,f3bbe262-9229-4406-bfec-7ea525fab288,ML_MODEL,VELOCITY_ANOMALY,PATTERN,78424,4238,HIGH,Alert for transaction TXN-078424,Risk score 82 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],CLOSED_TRUE,analyst_14,2025-07-29 08:11:20.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_14,2026-06-24 16:17:30.000,2025-07-30 08:11:20.000,false,2025-07-29 08:11:20.000,2026-06-24 16:17:30.000
17919,ea74d0fe-4c6b-4db1-b99c-34e04964b23a,ML_MODEL,SUSPICIOUS_PATTERN,INTEGRATION,12420,1832,MEDIUM,Alert for transaction TXN-012420,Risk score 47 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_9,2026-02-26 18:31:21.000,FALSE_POSITIVE,No suspicious activity found,analyst_9,2026-06-24 16:17:30.000,2026-03-01 18:31:21.000,false,2026-02-26 18:31:21.000,2026-06-24 16:17:30.000
17920,"2867c253-d2c2-4bdf-9ce8-7bbd4e7bd07d",ML_MODEL,SUSPICIOUS_PATTERN,MONEY_MULE,35456,2772,MEDIUM,Alert for transaction TXN-035456,Risk score 48 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_18,2024-04-20 12:28:58.000,FALSE_POSITIVE,No suspicious activity found,analyst_18,2026-06-24 16:17:30.000,2024-04-23 12:28:58.000,false,2024-04-20 12:28:58.000,2026-06-24 16:17:30.000
17921,bb61fddf-6b94-4e53-9218-e442958cd640,ML_MODEL,HIGH_RISK_GEOGRAPHY,LAYERING,11603,1622,MEDIUM,Alert for transaction TXN-011603,Risk score 57 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_FALSE,analyst_3,2025-01-15 06:03:28.000,FALSE_POSITIVE,No suspicious activity found,analyst_3,2026-06-24 16:17:30.000,2025-01-18 06:03:28.000,false,2025-01-15 06:03:28.000,2026-06-24 16:17:30.000
17923,"92e9d1b1-9edb-422d-bc75-f54ccafca0d1",ML_MODEL,HIGH_RISK_GEOGRAPHY,TRADE_BASED,56860,842,MEDIUM,Alert for transaction TXN-056860,Risk score 34 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_FALSE,analyst_11,2024-11-19 07:28:30.000,FALSE_POSITIVE,No suspicious activity found,analyst_11,2026-06-24 16:17:30.000,2024-11-22 07:28:30.000,false,2024-11-19 07:28:30.000,2026-06-24 16:17:30.000
17924,"3728275f-2694-4f99-be3b-6fad2ee147a0",ML_MODEL,COUNTERPARTY_RISK,GEOGRAPHY,11076,963,HIGH,Alert for transaction TXN-011076,Risk score 79 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_TRUE,analyst_8,2025-03-06 00:12:30.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_8,2026-06-24 16:17:30.000,2025-03-07 00:12:30.000,false,2025-03-06 00:12:30.000,2026-06-24 16:17:30.000
17926,c774fb92-355b-41b9-8df6-4f36c8fd2d33,RULE_ENGINE,HIGH_RISK_GEOGRAPHY,FREQUENCY,64159,1489,HIGH,Alert for transaction TXN-064159,Risk score 81 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_FALSE,analyst_7,2025-08-26 06:59:56.000,FALSE_POSITIVE,No suspicious activity found,analyst_7,2026-06-24 16:17:30.000,2025-08-27 06:59:56.000,false,2025-08-26 06:59:56.000,2026-06-24 16:17:30.000
17927,"84d06b03-2cf6-4805-847c-ce7b7bf30164",ML_MODEL,THRESHOLD_BREACH,PATTERN,80542,4542,HIGH,Alert for transaction TXN-080542,Risk score 80 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_TRUE,analyst_14,2026-01-07 10:28:36.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_14,2026-06-24 16:17:30.000,2026-01-08 10:28:36.000,false,2026-01-07 10:28:36.000,2026-06-24 16:17:30.000
17929,"32e99322-165f-49f1-a995-83ffb3501141",RULE_ENGINE,HIGH_RISK_GEOGRAPHY,GEOGRAPHY,7922,364,HIGH,Alert for transaction TXN-007922,Risk score 80 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_FALSE,analyst_20,2025-06-02 09:23:45.000,FALSE_POSITIVE,No suspicious activity found,analyst_20,2026-06-24 16:17:30.000,2025-06-03 09:23:45.000,false,2025-06-02 09:23:45.000,2026-06-24 16:17:30.000
17930,ad8a0fc7-2c94-4f1f-9836-e3f1e735953f,ML_MODEL,HIGH_RISK_GEOGRAPHY,GEOGRAPHY,37448,1602,CRITICAL,Alert for transaction TXN-037448,Risk score 100 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_FALSE,analyst_16,2025-02-16 08:26:05.000,FALSE_POSITIVE,No suspicious activity found,analyst_16,2026-06-24 16:17:30.000,2025-02-16 12:26:05.000,false,2025-02-16 08:26:05.000,2026-06-24 16:17:30.000
17932,"96f70175-b20f-4802-bd78-5c1dbbca7ad5",RULE_ENGINE,COUNTERPARTY_RISK,SIZE,76245,201,MEDIUM,Alert for transaction TXN-076245,Risk score 71 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_5,2024-04-01 13:03:44.000,FALSE_POSITIVE,No suspicious activity found,analyst_5,2026-06-24 16:17:30.000,2024-04-04 13:03:44.000,false,2024-04-01 13:03:44.000,2026-06-24 16:17:30.000
17933,"025351ec-2bca-4661-85a8-8f38d11bc823",RULE_ENGINE,COUNTERPARTY_RISK,PATTERN,133263,2493,CRITICAL,Alert for transaction TXN-133263,Risk score 100 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_3,2024-05-26 05:09:30.000,FALSE_POSITIVE,No suspicious activity found,analyst_3,2026-06-24 16:17:30.000,2024-05-26 09:09:30.000,false,2024-05-26 05:09:30.000,2026-06-24 16:17:30.000
17934,"2f2ebbc1-1fa5-410a-a5d7-b48c452c2a41",ML_MODEL,SUSPICIOUS_PATTERN,FREQUENCY,43846,929,MEDIUM,Alert for transaction TXN-043846,Risk score 71 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_17,2026-01-22 04:17:35.000,FALSE_POSITIVE,No suspicious activity found,analyst_17,2026-06-24 16:17:30.000,2026-01-25 04:17:35.000,false,2026-01-22 04:17:35.000,2026-06-24 16:17:30.000
17936,"12ad6e02-bea5-4290-a3bb-137576d15516",ML_MODEL,THRESHOLD_BREACH,LAYERING,3104,4298,MEDIUM,Alert for transaction TXN-003104,Risk score 40 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_7,2025-08-12 04:29:25.000,FALSE_POSITIVE,No suspicious activity found,analyst_7,2026-06-24 16:17:30.000,2025-08-15 04:29:25.000,false,2025-08-12 04:29:25.000,2026-06-24 16:17:30.000
17937,c1d8f332-3846-41c2-bd46-973f33089366,RULE_ENGINE,VELOCITY_ANOMALY,LAYERING,88625,4696,MEDIUM,Alert for transaction TXN-088625,Risk score 42 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],CLOSED_FALSE,analyst_14,2024-11-25 22:24:31.000,FALSE_POSITIVE,No suspicious activity found,analyst_14,2026-06-24 16:17:30.000,2024-11-28 22:24:31.000,false,2024-11-25 22:24:31.000,2026-06-24 16:17:30.000
17938,"0960ba1a-6fc5-4a2d-8bd7-3fa15b86141e",ML_MODEL,THRESHOLD_BREACH,PATTERN,124224,2315,CRITICAL,Alert for transaction TXN-124224,Risk score 100 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_TRUE,analyst_4,2025-01-24 09:33:46.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_4,2026-06-24 16:17:30.000,2025-01-24 13:33:46.000,false,2025-01-24 09:33:46.000,2026-06-24 16:17:30.000
17939,"76d5225d-302f-41e6-a095-a302f7a81067",ML_MODEL,THRESHOLD_BREACH,SIZE,136460,3095,CRITICAL,Alert for transaction TXN-136460,Risk score 100 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_TRUE,analyst_10,2025-03-27 11:01:25.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_10,2026-06-24 16:17:30.000,2025-03-27 15:01:25.000,false,2025-03-27 11:01:25.000,2026-06-24 16:17:30.000
17940,"6f90155c-851d-4682-95c6-2a461d9b309f",ML_MODEL,HIGH_RISK_GEOGRAPHY,SIZE,109243,4719,CRITICAL,Alert for transaction TXN-109243,Risk score 100 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_TRUE,analyst_16,2024-10-15 07:35:34.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_16,2026-06-24 16:17:30.000,2024-10-15 11:35:34.000,false,2024-10-15 07:35:34.000,2026-06-24 16:17:30.000
17941,"64d04f3a-5770-4c6e-b4a5-a6a74ca5ee83",RULE_ENGINE,COUNTERPARTY_RISK,STRUCTURING,45317,378,MEDIUM,Alert for transaction TXN-045317,Risk score 48 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_TRUE,analyst_20,2026-06-26 23:36:13.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_20,2026-06-24 16:17:30.000,2026-06-29 23:36:13.000,false,2026-06-26 23:36:13.000,2026-06-24 16:17:30.000
17942,"48b121b4-fc2c-4560-88a2-88bd963e30c3",ML_MODEL,VELOCITY_ANOMALY,GEOGRAPHY,124083,2421,CRITICAL,Alert for transaction TXN-124083,Risk score 91 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],CLOSED_FALSE,analyst_1,2025-01-12 15:28:14.000,FALSE_POSITIVE,No suspicious activity found,analyst_1,2026-06-24 16:17:30.000,2025-01-12 19:28:14.000,false,2025-01-12 15:28:14.000,2026-06-24 16:17:30.000
17943,"6745613a-7e9a-4399-824d-ed69d8babc58",RULE_ENGINE,THRESHOLD_BREACH,LAYERING,31063,2448,MEDIUM,Alert for transaction TXN-031063,Risk score 53 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_17,2025-06-03 19:55:49.000,FALSE_POSITIVE,No suspicious activity found,analyst_17,2026-06-24 16:17:30.000,2025-06-06 19:55:49.000,false,2025-06-03 19:55:49.000,2026-06-24 16:17:30.000
17944,f598d47b-2c2f-4b11-a53c-57e6540b7839,RULE_ENGINE,SUSPICIOUS_PATTERN,PATTERN,129613,4033,MEDIUM,Alert for transaction TXN-129613,Risk score 71 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_9,2025-04-27 04:26:58.000,FALSE_POSITIVE,No suspicious activity found,analyst_9,2026-06-24 16:17:30.000,2025-04-30 04:26:58.000,false,2025-04-27 04:26:58.000,2026-06-24 16:17:30.000
17945,"633fce59-6c5b-4763-bfa3-9393dc3b1e38",ML_MODEL,THRESHOLD_BREACH,FREQUENCY,53966,532,HIGH,Alert for transaction TXN-053966,Risk score 77 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_1,2025-06-23 05:37:11.000,FALSE_POSITIVE,No suspicious activity found,analyst_1,2026-06-24 16:17:30.000,2025-06-24 05:37:11.000,false,2025-06-23 05:37:11.000,2026-06-24 16:17:30.000
17946,aba6da00-91a6-4ddb-828b-21432170e73f,RULE_ENGINE,COUNTERPARTY_RISK,FREQUENCY,96424,929,CRITICAL,Alert for transaction TXN-096424,Risk score 96 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_TRUE,analyst_15,2026-03-18 05:39:15.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_15,2026-06-24 16:17:30.000,2026-03-18 09:39:15.000,false,2026-03-18 05:39:15.000,2026-06-24 16:17:30.000
17947,"78f536a9-1508-4fae-8d5e-26dcbfe7c87f",ML_MODEL,VELOCITY_ANOMALY,GEOGRAPHY,24747,4926,HIGH,Alert for transaction TXN-024747,Risk score 76 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],CLOSED_FALSE,analyst_14,2024-02-22 04:53:15.000,FALSE_POSITIVE,No suspicious activity found,analyst_14,2026-06-24 16:17:30.000,2024-02-23 04:53:15.000,false,2024-02-22 04:53:15.000,2026-06-24 16:17:30.000
17954,"44767616-7afe-4838-a097-d75d7ef3b177",ML_MODEL,HIGH_RISK_GEOGRAPHY,SIZE,23876,1291,CRITICAL,Alert for transaction TXN-023876,Risk score 92 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],CLOSED_FALSE,analyst_13,2025-06-18 14:57:22.000,FALSE_POSITIVE,No suspicious activity found,analyst_13,2026-06-24 16:17:30.000,2025-06-18 18:57:22.000,false,2025-06-18 14:57:22.000,2026-06-24 16:17:30.000
