"CASE_ID","CASE_UUID","CASE_NUMBER","COMPANY_ID","CASE_TYPE","CASE_PRIORITY","CASE_TITLE","CASE_SUMMARY","TOTAL_FLAGGED_AMOUNT","TRANSACTION_COUNT","ALERT_COUNT","STATUS","OUTCOME","ASSIGNED_ANALYST","REVIEWING_MANAGER","OPENED_AT","DUE_DATE","CLOSED_AT","SAR_FILED","SAR_FILING_DATE","SAR_REFERENCE","CREATED_AT","UPDATED_AT"
1698,"7af41a14-3a13-4343-8d93-effd539c5282",CASE-000198,3090,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2133,Case opened based on risk alerts,73513.22,2,2,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1699,cda020af-1884-4158-a95d-57dbf20adacf,CASE-000199,2169,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4095,Case opened based on risk alerts,164173.29,2,2,CLOSED,SAR_FILED,analyst_9,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-072908,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1705,cbb08bfa-eb0d-4340-850d-70c1e2861a69,CASE-000205,3455,INVESTIGATION,LOW,INVESTIGATION - Company 3951,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_5,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1706,de1beb2a-cadd-4066-8f61-66f8594a1bf4,CASE-000206,758,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3431,Case opened based on risk alerts,20268.12,3,3,OPEN,,analyst_3,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1711,ea7f5bd6-630f-433a-954b-5cfac2835cc8,CASE-000211,2184,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3361,Case opened based on risk alerts,248866.58,2,2,CLOSED,CLEARED,analyst_4,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1712,"2d56e451-7244-47ef-9ca9-ef49d5a86ab7",CASE-000212,4567,INVESTIGATION,HIGH,INVESTIGATION - Company 4659,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1715,f5d861f2-1902-44fa-af5f-992588bd82b2,CASE-000215,637,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4878,Case opened based on risk alerts,8227.24,1,1,OPEN,,analyst_8,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1717,a4fd1423-0225-42b0-8bd5-7c624d623e5f,CASE-000217,4261,INVESTIGATION,LOW,INVESTIGATION - Company 4036,Case opened based on risk alerts,17637.16,1,1,OPEN,,analyst_8,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1721,"4ce26518-867a-4754-86b0-784959cd5a9b",CASE-000221,379,INVESTIGATION,LOW,INVESTIGATION - Company 4790,Case opened based on risk alerts,10532.71,2,2,OPEN,,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1722,d68b4255-cd46-4a27-a514-ee06e91575b3,CASE-000222,224,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1125,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_9,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1724,ac082358-3193-481d-8c8f-50b475dc4ac5,CASE-000224,2109,INVESTIGATION,HIGH,INVESTIGATION - Company 420,Case opened based on risk alerts,57462.89,1,1,CLOSED,CLEARED,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1727,f9c3f582-cdf7-4a74-8099-80a7533fad51,CASE-000227,2859,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4320,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_9,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1729,c5392100-a8bf-4336-af31-356d6397d9ab,CASE-000229,1257,INVESTIGATION,LOW,INVESTIGATION - Company 864,Case opened based on risk alerts,2248.08,1,1,CLOSED,CLEARED,analyst_5,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1731,"719b6243-25c1-49b2-92b7-609bb4eed357",CASE-000231,2525,INVESTIGATION,MEDIUM,INVESTIGATION - Company 763,Case opened based on risk alerts,2078.88,1,1,OPEN,,analyst_9,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1734,"00fa8430-f51e-4121-9551-9eb0ee05fe44",CASE-000234,858,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3071,Case opened based on risk alerts,50145.67,1,1,CLOSED,CLEARED,analyst_9,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1735,f7b7df04-0e39-495e-871d-db6077caa12d,CASE-000235,874,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2276,Case opened based on risk alerts,2269590.94,1,1,OPEN,,analyst_7,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1739,bf41bd43-23db-47f8-b8af-5b17c9887199,CASE-000239,2946,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4302,Case opened based on risk alerts,37006.58,2,2,CLOSED,CLEARED,analyst_6,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1741,ce47ea3f-3410-4245-aac0-4bfc837990aa,CASE-000241,3376,INVESTIGATION,LOW,INVESTIGATION - Company 3859,Case opened based on risk alerts,139047.56,2,2,CLOSED,ACCOUNT_CLOSED,analyst_3,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1742,"343da0c8-6b2c-4d91-9cf4-ac25b72d3bc1",CASE-000242,3139,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3676,Case opened based on risk alerts,91302.38,2,2,OPEN,,analyst_10,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1748,d7c20285-17ef-4ee9-b1f3-655552dd5515,CASE-000248,3791,INVESTIGATION,HIGH,INVESTIGATION - Company 1141,Case opened based on risk alerts,5305.94,2,2,OPEN,,analyst_9,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1749,"306867f1-95ed-4e7f-8224-709a7382c8dd",CASE-000249,3032,INVESTIGATION,LOW,INVESTIGATION - Company 1317,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_8,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1750,"62fef258-5edf-44a3-98c5-6cc2ca5db704",CASE-000250,4385,INVESTIGATION,MEDIUM,INVESTIGATION - Company 887,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_4,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-19,SAR-506272,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1752,"7adadf74-e8f8-4940-882e-a2d46c15b0ca",CASE-000252,2678,INVESTIGATION,HIGH,INVESTIGATION - Company 3426,Case opened based on risk alerts,78.54,1,1,OPEN,,analyst_5,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1753,e4ec3ca5-a05b-4401-82ae-e0aa3b7ba8d3,CASE-000253,22,INVESTIGATION,LOW,INVESTIGATION - Company 3139,Case opened based on risk alerts,152534.80,1,1,OPEN,,analyst_9,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1754,"83025f51-d870-4447-8ff9-510f043e20fe",CASE-000254,585,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3929,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_4,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1755,"9d1fc6eb-2e9e-457f-a09e-0224d7a2be6e",CASE-000255,821,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4279,Case opened based on risk alerts,1120.00,1,1,CLOSED,MONITORING,analyst_4,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1758,"36541dd3-6d57-4a43-9858-aa6d20354b3a",CASE-000258,4374,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3323,Case opened based on risk alerts,29737.43,1,1,CLOSED,MONITORING,analyst_10,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1762,"7149cea4-d79a-4c37-8efc-812a8976dabd",CASE-000262,3112,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1348,Case opened based on risk alerts,7614.84,3,3,CLOSED,ACCOUNT_CLOSED,analyst_1,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1763,"494e2cf6-1409-4b6d-a303-ddc4d6e9d8aa",CASE-000263,4878,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2439,Case opened based on risk alerts,56132.42,2,2,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1764,"13b171e4-4a54-451b-9f03-a683852d90c1",CASE-000264,1773,INVESTIGATION,HIGH,INVESTIGATION - Company 2098,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1766,"0811da4f-91a5-437c-9394-dd8605430112",CASE-000266,3480,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4210,Case opened based on risk alerts,131753.74,1,1,CLOSED,CLEARED,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1773,"56e51fdd-9ca9-4332-8205-819c5e306341",CASE-000273,4865,INVESTIGATION,LOW,INVESTIGATION - Company 644,Case opened based on risk alerts,389877.41,2,2,CLOSED,SAR_FILED,analyst_8,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-907788,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1776,"483fb0b8-bf53-46dd-bac8-304617c47ff2",CASE-000276,3282,INVESTIGATION,HIGH,INVESTIGATION - Company 4483,Case opened based on risk alerts,71556.74,2,2,CLOSED,CLEARED,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1777,"3d17a9fc-d2e5-4e0a-8288-381a5455985f",CASE-000277,3287,INVESTIGATION,LOW,INVESTIGATION - Company 4577,Case opened based on risk alerts,72110.40,3,3,CLOSED,ACCOUNT_CLOSED,analyst_3,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1781,db53583c-11f0-4ffb-abfc-db1bb415adf5,CASE-000281,914,INVESTIGATION,LOW,INVESTIGATION - Company 510,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_10,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1784,a5aa9173-a9d4-4eb8-a7ad-cf9773be1327,CASE-000284,2376,INVESTIGATION,HIGH,INVESTIGATION - Company 979,Case opened based on risk alerts,1346.52,1,1,CLOSED,CLEARED,analyst_5,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1785,ea794d5a-33a1-4720-a421-bd519be9fc4a,CASE-000285,104,INVESTIGATION,LOW,INVESTIGATION - Company 3509,Case opened based on risk alerts,254678.32,2,2,CLOSED,CLEARED,analyst_2,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1789,"7d691bb8-c807-498d-a425-72d81433867f",CASE-000289,4831,INVESTIGATION,LOW,INVESTIGATION - Company 4027,Case opened based on risk alerts,11093.33,2,2,CLOSED,MONITORING,analyst_6,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1793,"18185707-c099-470d-9c6d-67b0371e7170",CASE-000293,973,INVESTIGATION,LOW,INVESTIGATION - Company 634,Case opened based on risk alerts,217467.83,2,2,CLOSED,SAR_FILED,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-236381,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1794,"04c5407e-7e4b-4864-8cc9-0d5902eec927",CASE-000294,2861,INVESTIGATION,MEDIUM,INVESTIGATION - Company 394,Case opened based on risk alerts,10804728.74,2,2,CLOSED,CLEARED,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1795,"5af80117-ab94-476c-a746-9d81558fa407",CASE-000295,4228,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1172,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_5,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-806331,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1801,"5733aa3d-a7ce-4d47-b2a1-3bcaa676f73b",CASE-000301,4290,INVESTIGATION,LOW,INVESTIGATION - Company 2691,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1805,"258706ca-f275-4511-a6d3-5b805eb7bddb",CASE-000305,1422,INVESTIGATION,LOW,INVESTIGATION - Company 265,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_9,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1806,b4bbc93c-cf7c-49b4-aab8-3884e065cb18,CASE-000306,2452,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4600,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_5,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1807,e7302742-5bcb-4b5f-94e6-fb625f0b3a44,CASE-000307,2444,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3984,Case opened based on risk alerts,6004.35,1,1,CLOSED,SAR_FILED,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-047596,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1808,aa6443dc-ac1f-4e0d-a72a-504318b078f5,CASE-000308,2965,INVESTIGATION,HIGH,INVESTIGATION - Company 612,Case opened based on risk alerts,4458.22,1,1,OPEN,,analyst_6,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1812,"362c3f95-6f02-419c-916a-6cc2c44ae4ad",CASE-000312,2452,INVESTIGATION,HIGH,INVESTIGATION - Company 2236,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_3,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1813,"0aef87d6-e33d-4901-8cdb-76bff714a9d2",CASE-000313,3600,INVESTIGATION,LOW,INVESTIGATION - Company 4999,Case opened based on risk alerts,2829839.02,2,2,CLOSED,CLEARED,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1814,"8b8b8460-7560-4c4c-8a38-6ee9429b8a80",CASE-000314,2655,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3249,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_10,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1817,"036f0d47-9d19-43bb-83da-b12acf00103a",CASE-000317,314,INVESTIGATION,LOW,INVESTIGATION - Company 4443,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_7,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1825,a4b65220-53c9-4b75-b9ae-36e13ad39a42,CASE-000325,101,INVESTIGATION,LOW,INVESTIGATION - Company 3367,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_1,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1827,"5cc463ef-e274-41bd-8670-52130f93a4be",CASE-000327,920,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1612,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-877073,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1832,"8a358bf1-07bc-4439-b0cf-7662caf70aca",CASE-000332,1677,INVESTIGATION,HIGH,INVESTIGATION - Company 57,Case opened based on risk alerts,5579.92,2,2,CLOSED,CLEARED,analyst_5,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1833,ba430ecd-8a88-4a03-b13f-e4b0b96ccad8,CASE-000333,3018,INVESTIGATION,LOW,INVESTIGATION - Company 19,Case opened based on risk alerts,3862.41,1,1,OPEN,,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1834,"55ab40f2-7b71-4c28-a1b9-c70fc450275a",CASE-000334,4262,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4876,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_5,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1835,b2daddbb-4c41-4a6d-98c7-42b8c627d328,CASE-000335,3323,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4434,Case opened based on risk alerts,11538.59,1,1,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1836,"1746c0cc-52d3-431f-a1f8-ffe1445b22cc",CASE-000336,654,INVESTIGATION,HIGH,INVESTIGATION - Company 3117,Case opened based on risk alerts,29297.04,3,3,CLOSED,SAR_FILED,analyst_10,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-593751,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1839,eb59ebaf-26cc-4405-8fe1-fcddf1fe3ac4,CASE-000339,4814,INVESTIGATION,MEDIUM,INVESTIGATION - Company 795,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_1,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1846,"0de921c3-2572-42af-8a22-88b4a7d60e70",CASE-000346,3128,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2553,Case opened based on risk alerts,22884.35,1,1,CLOSED,SAR_FILED,analyst_6,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-711956,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1848,fac9c7c4-c57f-4f9f-97e9-df1961daafd0,CASE-000348,3796,INVESTIGATION,HIGH,INVESTIGATION - Company 4692,Case opened based on risk alerts,25529.10,2,2,OPEN,,analyst_8,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1849,c1892c1d-e0c5-4a78-b7ec-6b9fbcf9fea5,CASE-000349,3359,INVESTIGATION,LOW,INVESTIGATION - Company 4206,Case opened based on risk alerts,121533.72,2,2,CLOSED,MONITORING,analyst_7,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1852,"5d1b5fbe-6efa-4f19-95e1-0b5bba1195bf",CASE-000352,3050,INVESTIGATION,HIGH,INVESTIGATION - Company 3950,Case opened based on risk alerts,29949.78,3,3,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1853,"762e5179-f51d-4de1-ad4b-84f6b23012e0",CASE-000353,501,INVESTIGATION,LOW,INVESTIGATION - Company 4563,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_9,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1857,c2a6cc52-7d66-4d6e-bd06-713406b72c29,CASE-000357,1015,INVESTIGATION,LOW,INVESTIGATION - Company 2382,Case opened based on risk alerts,30951.73,2,2,CLOSED,SAR_FILED,analyst_5,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-506338,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1858,"57b32e56-e0eb-48c7-a260-9cb602ed5c32",CASE-000358,233,INVESTIGATION,MEDIUM,INVESTIGATION - Company 909,Case opened based on risk alerts,84399.31,1,1,CLOSED,ACCOUNT_CLOSED,analyst_3,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1859,"1b724abf-eb4e-4ca7-be2e-489f100ac56c",CASE-000359,87,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2072,Case opened based on risk alerts,63255.01,1,1,CLOSED,ACCOUNT_CLOSED,analyst_7,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1861,a6a71ccd-2904-4dfb-b8b5-edf9fcb0002f,CASE-000361,1764,INVESTIGATION,LOW,INVESTIGATION - Company 1376,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1862,"44d2f5ec-ea3f-457a-b0b9-72c28c6748fd",CASE-000362,769,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2141,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1863,"357b24d9-8300-4dc0-ab39-a1e0f77344c3",CASE-000363,4187,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2633,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_2,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1866,d1f57a53-bb8d-4c34-97a8-a9edfeaa1c03,CASE-000366,316,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4469,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-335683,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1869,be4c4df2-451b-4c49-b03d-8a9b20961849,CASE-000369,605,INVESTIGATION,LOW,INVESTIGATION - Company 382,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_3,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1873,c25af943-2a37-4057-b489-53988ab62e15,CASE-000373,1759,INVESTIGATION,LOW,INVESTIGATION - Company 1483,Case opened based on risk alerts,203934.35,3,3,OPEN,,analyst_10,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1874,e29ed2ad-1827-45ee-8e7a-26b63288c2d3,CASE-000374,233,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1555,Case opened based on risk alerts,84399.31,1,1,OPEN,,analyst_8,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1876,cc9deb62-6aa2-4e0a-98a2-9b2ebf6b8b47,CASE-000376,1325,INVESTIGATION,HIGH,INVESTIGATION - Company 1498,Case opened based on risk alerts,66219.82,2,2,OPEN,,analyst_7,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1879,b245bafd-00d9-46c5-a9a2-d9070314ea08,CASE-000379,2585,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2075,Case opened based on risk alerts,105833.46,2,2,OPEN,,analyst_9,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
